id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;card_on_dark_web
5143;1981;Discover;Credit;6,61665E+15;nov/09;72;NO;2;$12300;out/09;2009;No
4151;1981;Mastercard;Credit;5,3841E+15;fev/19;704;YES;2;$12300;ago/05;2009;No
3606;1981;Mastercard;Debit;5,08202E+15;abr/21;459;YES;1;$20743;jun/16;2016;No
3248;1981;Mastercard;Debit;5,84343E+15;ago/21;570;YES;2;$17706;jun/03;2010;No
2996;1981;Mastercard;Debit;5,8982E+15;ago/22;332;YES;2;$20962;mai/09;2009;No
4;1981;Mastercard;Debit;5,43337E+15;mar/24;530;YES;2;$19439;jan/97;2007;No
3257;870;Visa;Debit;4,07366E+15;mar/22;973;NO;1;$30160;jun/03;2017;No
3626;870;Amex;Credit;3,49089E+14;jun/22;652;YES;2;$0;jun/18;2018;No
1039;870;Visa;Debit;4,70114E+15;nov/12;807;NO;1;$28937;fev/04;2008;No
2080;16;Mastercard;Debit (Prepaid);5,15115E+15;mai/20;636;NO;2;$22;mar/05;2011;No
49;16;Mastercard;Debit;5,28986E+15;ago/15;59;YES;2;$1575;jan/04;2005;No
4964;16;Mastercard;Debit;5,49666E+15;dez/20;962;YES;2;$7562;out/02;2011;No
4093;16;Mastercard;Debit;5,57141E+15;mai/24;741;YES;2;$17211;ago/99;2013;No
2979;16;Visa;Credit;4,25542E+15;jun/10;361;NO;2;$9500;mai/08;2010;No
3513;46;Mastercard;Debit;5,71839E+15;nov/22;117;YES;2;$24191;jun/11;2011;No
3732;46;Mastercard;Debit (Prepaid);5,35812E+15;mar/23;129;YES;2;$68;jul/05;2006;No
2925;46;Mastercard;Debit;5,61593E+15;fev/20;432;YES;2;$8037;mai/07;2010;No
1167;46;Mastercard;Debit (Prepaid);5,31069E+15;fev/18;830;YES;2;$97;fev/09;2015;No
450;800;Mastercard;Debit;5,19825E+15;mai/21;789;YES;1;$15555;jan/20;2020;No
2759;800;Mastercard;Debit;5,30634E+15;mai/16;523;YES;1;$18242;abr/16;2016;No
1779;800;Visa;Debit (Prepaid);4,33883E+15;dez/21;148;YES;2;$62;fev/20;2020;No
754;800;Visa;Debit;4,43002E+15;dez/22;451;NO;1;$16715;jan/20;2020;No
1479;1968;Mastercard;Debit (Prepaid);5,43936E+15;fev/20;309;YES;1;$46;fev/20;2020;No
1298;697;Mastercard;Debit;5,139E+15;abr/21;740;YES;2;$20195;fev/12;2012;No
3640;697;Mastercard;Debit;5,42052E+15;jul/19;257;YES;2;$39818;jun/19;2019;No
3074;697;Visa;Debit;4,87341E+15;set/18;423;YES;2;$33736;mai/10;2010;No
4239;1269;Mastercard;Debit;5,20518E+15;nov/11;911;YES;2;$17850;ago/08;2008;No
4147;1269;Amex;Credit;3,24624E+14;fev/21;846;YES;2;$11300;ago/05;2008;No
3075;1782;Visa;Debit;4,85301E+15;set/15;554;NO;2;$1981;mai/10;2014;No
4289;1782;Mastercard;Debit;5,77003E+15;jul/24;811;YES;1;$15695;ago/09;2010;No
2172;1782;Mastercard;Debit;5,30546E+15;jun/14;605;YES;2;$23475;mar/08;2011;No
5366;1977;Mastercard;Credit;5,65675E+15;jun/17;315;YES;1;$12900;nov/01;2011;No
2673;1977;Mastercard;Debit (Prepaid);5,75572E+15;fev/21;988;YES;1;$91;abr/11;2011;No
965;1977;Mastercard;Debit;5,83393E+15;out/22;344;YES;2;$15341;fev/99;2014;No
4763;1734;Mastercard;Debit;5,1169E+15;jun/15;698;YES;2;$42116;set/10;2011;No
451;1734;Mastercard;Debit;5,94568E+15;jan/20;843;NO;2;$39312;jan/20;2020;No
3300;1913;Visa;Debit;4,0825E+15;abr/08;947;NO;2;$21370;jun/05;2010;No
5226;1913;Amex;Credit;3,56204E+14;dez/22;312;YES;2;$16700;out/11;2011;No
5477;1913;Amex;Credit;3,56951E+14;out/24;952;YES;1;$17800;nov/07;2011;No
5877;1913;Mastercard;Credit;5,69757E+15;nov/20;356;YES;2;$16200;dez/07;2011;No
3084;1913;Amex;Credit;3,33505E+14;dez/20;276;YES;1;$17700;mai/11;2013;No
13;858;Mastercard;Credit;5,10605E+15;mar/21;686;YES;1;$14600;jan/00;2012;No
4735;858;Visa;Credit;4,89913E+15;jul/24;490;YES;2;$10700;set/09;2011;No
2633;858;Mastercard;Debit (Prepaid);5,24139E+15;jul/23;137;YES;1;$89;abr/10;2010;No
4173;606;Mastercard;Debit;5,69142E+15;set/06;349;YES;3;$11398;ago/06;2013;No
5925;1564;Mastercard;Credit;5,27203E+15;dez/23;905;YES;2;$8200;dez/08;2010;No
4240;1564;Mastercard;Credit;5,3992E+15;jun/21;479;YES;1;$6100;ago/08;2008;No
3514;1564;Mastercard;Debit;5,15875E+15;jul/24;813;YES;1;$15820;jun/11;2011;No
1480;1109;Mastercard;Debit;5,60746E+15;ago/23;252;YES;2;$9774;fev/20;2020;No
3136;1301;Visa;Debit;4,19961E+15;set/23;765;YES;1;$22833;mai/13;2013;No
755;1301;Visa;Debit;4,9129E+15;nov/22;446;YES;1;$48502;jan/20;2020;No
2787;1301;Visa;Debit;4,72995E+15;jul/22;461;YES;2;$34888;abr/19;2019;No
4435;1301;Visa;Debit;4,1646E+15;ago/19;90;NO;1;$29503;ago/14;2014;No
378;1301;Mastercard;Debit;5,03633E+15;ago/21;627;YES;2;$19570;jan/19;2019;No
3189;1301;Mastercard;Debit;5,97501E+15;dez/23;551;YES;1;$22297;mai/17;2017;No
3595;1301;Visa;Debit;4,42096E+15;set/23;75;YES;1;$20031;jun/15;2015;No
1481;1301;Mastercard;Debit;5,017E+15;fev/20;597;YES;2;$30323;fev/20;2020;No
390;1301;Amex;Credit;3,08101E+14;abr/24;881;YES;1;$19000;jan/20;2020;No
4065;1399;Mastercard;Debit;5,83525E+15;fev/20;308;YES;1;$18162;jul/18;2018;No
756;1399;Visa;Debit (Prepaid);4,04973E+15;dez/20;662;YES;1;$54;jan/20;2020;No
1482;1399;Mastercard;Credit;5,31401E+15;ago/22;991;YES;1;$8700;fev/20;2020;No
452;1399;Mastercard;Debit;5,84955E+15;mai/21;767;YES;1;$14295;jan/20;2020;No
5743;1775;Visa;Debit;4,9978E+15;nov/24;545;NO;1;$17620;nov/19;2019;No
344;1775;Mastercard;Debit;5,30994E+15;fev/20;924;YES;2;$17201;jan/15;2015;No
423;1775;Discover;Credit;6,10841E+15;ago/21;894;YES;1;$8300;jan/20;2020;No
5542;1673;Visa;Debit;4,2511E+15;ago/23;439;YES;2;$17853;nov/08;2011;No
2777;1673;Mastercard;Debit;5,55737E+15;dez/24;434;YES;1;$10794;abr/18;2018;No
5598;1673;Mastercard;Debit;5,86555E+15;dez/19;155;YES;1;$15832;nov/10;2011;No
3759;1957;Mastercard;Debit (Prepaid);5,87851E+15;out/06;699;YES;1;$26;jul/06;2019;No
5483;1957;Mastercard;Credit;5,8254E+15;mai/13;531;YES;2;$16300;nov/07;2009;No
453;1033;Mastercard;Debit;5,40787E+15;out/24;228;YES;2;$14836;jan/20;2020;No
454;1033;Mastercard;Debit;5,08903E+15;jul/24;464;YES;2;$13972;jan/20;2020;No
3564;1024;Mastercard;Debit;5,84731E+15;jun/24;574;YES;1;$33103;jun/13;2013;No
4241;1024;Mastercard;Debit;5,45434E+15;set/23;247;YES;1;$20847;ago/08;2010;No
5268;1024;Mastercard;Debit;5,18372E+15;nov/13;569;YES;1;$31807;out/13;2013;No
1006;1024;Visa;Credit;4,90311E+15;mar/24;274;YES;1;$16100;fev/02;2014;No
2825;1441;Mastercard;Debit;5,3708E+15;jul/21;851;YES;1;$28894;mai/02;2011;No
1007;1441;Visa;Debit (Prepaid);4,12952E+15;mar/02;84;YES;1;$61;fev/02;2009;No
4792;1441;Visa;Credit;4,16475E+15;fev/23;24;YES;1;$12500;set/10;2012;No
2599;1103;Mastercard;Debit;5,5579E+15;jun/23;598;YES;2;$15409;abr/09;2010;No
4984;1103;Mastercard;Credit;5,67517E+15;ago/23;294;YES;1;$5300;out/03;2012;No
2895;1103;Mastercard;Debit;5,25928E+15;dez/16;403;YES;1;$13469;mai/06;2009;No
455;431;Mastercard;Debit;5,15545E+15;mai/20;719;YES;1;$16524;jan/20;2020;No
456;431;Mastercard;Debit;5,83106E+15;jan/20;570;NO;1;$29526;jan/20;2020;No
1483;431;Mastercard;Debit;5,15796E+15;jul/23;657;YES;1;$16407;fev/20;2020;No
3378;165;Mastercard;Debit (Prepaid);5,8742E+15;abr/23;206;YES;2;$61;jun/08;2015;No
5146;165;Mastercard;Debit;5,80356E+15;nov/20;827;YES;2;$40628;out/09;2014;No
2559;165;Mastercard;Debit;5,28348E+15;ago/10;149;YES;2;$24980;abr/08;2014;No
1484;353;Mastercard;Debit;5,31688E+15;mai/20;122;YES;1;$10290;fev/20;2020;No
5328;353;Mastercard;Debit (Prepaid);5,96281E+15;jan/23;217;YES;1;$84;out/18;2018;No
2154;1758;Visa;Debit;4,6311E+15;dez/18;597;YES;1;$13725;mar/07;2014;No
4686;1758;Visa;Debit;4,71676E+15;dez/24;821;YES;2;$8278;set/08;2010;No
3440;1758;Visa;Debit;4,05341E+15;set/20;491;YES;2;$13514;jun/09;2018;No
2674;1758;Mastercard;Credit;5,10552E+15;nov/24;883;YES;1;$3800;abr/11;2011;No
2478;1266;Mastercard;Debit;5,19237E+15;out/24;603;YES;2;$15119;abr/05;2011;No
457;1943;Mastercard;Debit (Prepaid);5,18257E+15;jan/21;310;YES;1;$81;jan/20;2020;No
458;1943;Mastercard;Debit;5,39472E+15;fev/20;16;YES;1;$34183;jan/20;2020;No
757;1943;Visa;Credit;4,86443E+15;jul/22;534;YES;1;$22200;jan/20;2020;No
1485;792;Mastercard;Debit;5,12415E+15;fev/22;6;YES;1;$15117;fev/20;2020;No
3491;792;Visa;Debit (Prepaid);4,0737E+15;abr/20;274;YES;2;$81;jun/10;2010;No
3249;1055;Mastercard;Debit;5,4768E+15;mai/23;744;YES;2;$1543;jun/03;2009;No
459;1159;Mastercard;Debit;5,75336E+15;set/24;795;YES;1;$22821;jan/20;2020;No
1780;1159;Visa;Credit;4,20196E+15;jan/23;619;YES;1;$13200;fev/20;2020;No
460;1159;Mastercard;Debit;5,78659E+15;ago/24;58;YES;1;$16330;jan/20;2020;No
758;1159;Visa;Debit (Prepaid);4,09117E+15;jan/20;916;NO;2;$39;jan/20;2020;No
5484;1115;Mastercard;Credit;5,34579E+15;nov/07;412;YES;2;$6400;nov/07;2011;No
2809;1115;Visa;Credit;4,89738E+15;mai/00;382;YES;1;$3500;mai/00;2007;No
6138;1115;Visa;Debit;4,17196E+15;abr/23;251;YES;1;$12606;dez/18;2018;No
374;1115;Visa;Debit;4,90641E+15;fev/23;579;YES;1;$9921;jan/18;2018;No
4225;1115;Visa;Debit (Prepaid);4,1761E+15;mai/22;661;YES;2;$96;ago/07;2009;No
1014;1115;Mastercard;Debit;5,41224E+15;dez/24;594;YES;1;$18964;fev/03;2009;No
2526;38;Mastercard;Debit;5,29726E+15;jan/24;580;YES;2;$3711;abr/07;2013;No
1352;1027;Mastercard;Debit;5,73579E+15;mar/23;748;NO;1;$35279;fev/15;2015;No
5543;1027;Visa;Credit;4,8635E+15;jul/20;593;YES;2;$13800;nov/08;2015;No
3671;1027;Mastercard;Debit;5,48997E+15;fev/22;7;YES;2;$24215;jul/02;2007;No
5503;11;Visa;Credit;4,50811E+15;set/24;763;YES;1;$19400;nov/07;2010;No
2096;11;Visa;Debit (Prepaid);4,80004E+15;jun/20;59;YES;2;$30;mar/05;2014;No
243;11;Visa;Debit;4,14457E+15;mar/24;543;YES;2;$17208;jan/10;2016;No
18;11;Mastercard;Credit;5,91985E+15;nov/04;604;YES;2;$18300;jan/01;2011;No
1336;11;Mastercard;Debit;5,20845E+15;set/21;126;YES;1;$51012;fev/14;2014;No
189;11;Amex;Credit;3,20736E+14;fev/19;686;YES;1;$15000;jan/09;2011;No
2910;871;Visa;Credit;4,32581E+15;abr/18;642;YES;1;$7600;mai/06;2009;No
2081;871;Mastercard;Debit;5,67287E+15;nov/23;952;YES;2;$8052;mar/05;2012;No
2082;871;Mastercard;Credit;5,02502E+15;jul/24;783;YES;1;$8600;mar/05;2007;No
5336;871;Mastercard;Debit;5,12516E+15;ago/20;945;YES;2;$20128;out/19;2019;No
3831;871;Amex;Credit;3,39949E+14;mar/23;643;YES;1;$9000;jul/08;2013;No
5645;871;Mastercard;Debit (Prepaid);5,96792E+15;out/20;849;YES;2;$91;nov/11;2012;No
958;746;Amex;Credit;3,13387E+14;dez/24;961;YES;1;$6800;fev/96;2009;No
3043;746;Mastercard;Debit (Prepaid);5,28731E+15;jul/11;597;YES;1;$93;mai/10;2010;No
2319;746;Visa;Credit;4,51105E+15;jan/16;263;YES;2;$9800;mar/13;2013;No
3492;746;Visa;Credit;4,79557E+15;jan/21;731;YES;2;$6700;jun/10;2011;No
108;1520;Visa;Credit;4,51559E+15;mai/23;983;YES;1;$9800;jan/06;2015;No
3329;1520;Visa;Debit;4,18503E+15;jan/18;48;YES;2;$24544;jun/06;2013;No
2956;1520;Mastercard;Debit;5,83588E+15;mai/23;642;YES;1;$22639;mai/08;2010;No
4033;1520;Discover;Credit;6,11398E+15;nov/23;899;YES;1;$1100;jul/15;2015;No
2715;1520;Mastercard;Debit (Prepaid);5,13915E+15;mai/16;509;YES;1;$86;abr/13;2013;No
2655;1372;Visa;Debit;4,57437E+15;ago/20;742;YES;2;$2330;abr/10;2011;No
1781;1372;Visa;Credit;4,80627E+15;ago/20;289;YES;2;$5900;fev/20;2020;No
5909;1799;Visa;Debit;4,46139E+15;fev/20;981;YES;2;$47372;dez/07;2008;No
3076;1799;Visa;Debit;4,26001E+15;jul/22;447;NO;2;$28127;mai/10;2010;No
4595;1799;Mastercard;Debit (Prepaid);5,83477E+15;mar/10;553;YES;1;$28;set/06;2006;No
1782;1799;Visa;Debit;4,95548E+15;mar/24;397;YES;2;$62081;fev/20;2020;No
4806;1905;Amex;Credit;3,0364E+14;nov/22;807;YES;1;$5800;set/11;2011;No
3902;1905;Visa;Credit;4,06011E+15;jul/16;408;YES;1;$6700;jul/09;2009;No
2127;1905;Visa;Credit;4,64606E+15;fev/15;856;YES;1;$6700;mar/06;2012;No
5807;1905;Mastercard;Debit;5,04062E+15;jul/22;87;YES;2;$1424;dez/04;2012;No
1486;130;Mastercard;Debit (Prepaid);5,21481E+15;jul/24;453;NO;1;$58;fev/20;2020;No
3785;130;Visa;Credit;4,99624E+15;mai/09;700;YES;2;$19400;jul/06;2008;No
6020;130;Visa;Debit;4,63498E+15;mai/12;897;YES;2;$4052;dez/10;2013;No
2468;130;Visa;Credit;4,43702E+15;mai/10;955;YES;2;$9300;abr/04;2010;No
1783;1990;Visa;Credit;4,86201E+15;mai/22;405;YES;1;$9600;fev/20;2020;No
1487;1990;Mastercard;Debit;5,70252E+15;fev/20;24;YES;1;$16923;fev/20;2020;No
461;593;Mastercard;Credit;5,65901E+15;fev/20;777;YES;1;$7700;jan/20;2020;No
1488;540;Mastercard;Debit;5,12897E+15;jul/22;466;YES;2;$146;fev/20;2020;No
2997;1155;Mastercard;Debit;5,67725E+15;mar/23;293;NO;1;$12091;mai/09;2009;No
4596;1155;Mastercard;Debit;5,85433E+15;nov/06;280;YES;2;$11157;set/06;2011;No
5784;1155;Visa;Credit;4,98638E+15;jul/10;21;YES;2;$7100;dez/02;2012;No
4319;1155;Mastercard;Debit;5,71814E+15;jan/12;915;YES;1;$7612;ago/10;2011;No
1328;1155;Visa;Credit;4,97366E+15;dez/21;9;YES;2;$6100;fev/13;2013;No
5941;663;Visa;Debit;4,72499E+15;jul/23;384;YES;2;$27706;dez/08;2008;No
2173;663;Mastercard;Debit (Prepaid);5,65145E+15;abr/09;851;NO;2;$45;mar/08;2009;No
975;663;Mastercard;Debit;5,56033E+15;mai/21;732;NO;2;$2046;fev/00;2008;No
4831;663;Mastercard;Credit;5,07819E+15;out/24;929;YES;1;$17400;set/12;2012;No
5926;663;Mastercard;Debit;5,24355E+15;mai/20;648;YES;1;$26231;dez/08;2008;No
3358;1987;Visa;Credit;4,32549E+15;fev/09;692;YES;2;$18300;jun/07;2010;No
3668;1987;Visa;Credit;4,75964E+15;mai/16;644;YES;2;$13900;jul/01;2014;No
3209;1484;Mastercard;Credit;5,06007E+15;ago/22;113;YES;2;$17200;jun/99;2013;No
5058;1484;Visa;Debit;4,24887E+15;jun/23;619;YES;2;$14217;out/06;2012;No
2527;1484;Mastercard;Debit;5,0939E+15;mar/24;472;YES;2;$39533;abr/07;2016;No
4242;1484;Mastercard;Debit;5,2233E+15;abr/23;262;YES;2;$3141;ago/08;2013;No
2733;1484;Visa;Credit;4,94142E+15;nov/22;50;YES;2;$12800;abr/14;2014;No
4764;1484;Mastercard;Debit;5,43117E+15;jan/20;187;NO;1;$38342;set/10;2010;No
462;417;Mastercard;Credit;5,2294E+15;jan/20;704;YES;1;$3000;jan/20;2020;No
1784;298;Visa;Debit;4,85882E+15;dez/20;125;NO;1;$16486;fev/20;2020;No
463;306;Mastercard;Debit;5,54007E+15;mai/24;684;YES;2;$28868;jan/20;2020;No
464;306;Mastercard;Debit;5,28931E+15;fev/21;998;YES;1;$51836;jan/20;2020;No
1785;607;Visa;Credit;4,58893E+15;set/21;748;YES;2;$8900;fev/20;2020;No
1489;607;Mastercard;Credit;5,67418E+15;fev/20;303;YES;1;$9900;fev/20;2020;No
759;607;Visa;Debit;4,91337E+15;fev/20;711;YES;1;$22935;jan/20;2020;No
1786;607;Visa;Credit;4,72932E+15;out/23;582;YES;2;$7900;fev/20;2020;No
6100;607;Mastercard;Debit;5,07684E+15;fev/20;969;YES;1;$17336;dez/14;2014;No
3981;1769;Visa;Debit;4,13063E+15;mar/21;268;YES;2;$20206;jul/11;2011;No
375;1769;Visa;Credit;4,2142E+15;out/23;598;YES;2;$9900;jan/18;2018;No
295;1769;Mastercard;Debit (Prepaid);5,92839E+15;nov/21;853;NO;1;$78;jan/12;2012;No
5599;1769;Mastercard;Debit;5,53814E+15;mai/23;623;YES;1;$17335;nov/10;2010;No
43;1769;Visa;Credit;4,08829E+15;jun/24;140;YES;1;$9700;jan/03;2020;No
5820;698;Visa;Debit;4,85998E+15;jun/21;971;NO;2;$25048;dez/04;2010;No
2332;698;Visa;Debit;4,40174E+15;dez/14;322;YES;1;$25214;mar/14;2014;No
1490;698;Mastercard;Debit;5,56852E+15;abr/23;226;YES;1;$33580;fev/20;2020;No
2286;896;Visa;Debit;4,85124E+15;abr/13;684;NO;2;$1952;mar/11;2011;No
3882;1975;Mastercard;Debit;5,05939E+15;mai/23;996;YES;1;$18491;jul/09;2011;No
4336;1975;Visa;Credit;4,82255E+15;fev/13;509;YES;1;$9800;ago/10;2014;No
5957;1975;Mastercard;Credit;5,32002E+15;dez/21;92;YES;1;$0;dez/09;2010;No
267;645;Mastercard;Debit;5,09789E+15;set/23;447;YES;1;$5857;jan/11;2012;No
5094;645;Visa;Debit;4,45978E+15;jun/20;869;YES;2;$10366;out/07;2014;No
2469;645;Visa;Debit;4,01754E+15;jan/24;109;YES;1;$10161;abr/04;2008;No
68;645;Mastercard;Debit;5,14839E+15;abr/21;316;YES;2;$9297;jan/05;2012;No
3703;645;Visa;Debit;4,89893E+15;set/21;199;YES;1;$12434;jul/03;2012;No
5600;227;Mastercard;Debit;5,94337E+15;abr/20;300;YES;2;$29973;nov/10;2010;No
4886;227;Visa;Debit;4,28421E+15;fev/20;154;YES;2;$25330;set/15;2015;No
2512;227;Visa;Debit;4,09385E+15;abr/20;286;YES;2;$52609;abr/06;2010;No
5867;227;Visa;Credit;4,32969E+15;out/20;827;YES;1;$25200;dez/06;2016;No
5750;84;Visa;Debit;4,74488E+15;nov/22;747;YES;1;$11832;dez/96;2007;No
2580;84;Visa;Credit;4,15283E+15;ago/16;446;YES;1;$5400;abr/08;2013;No
3417;84;Mastercard;Debit;5,7547E+15;jan/24;939;NO;1;$3384;jun/09;2009;No
3543;1684;Mastercard;Debit;5,28753E+15;abr/14;946;YES;1;$13756;jun/12;2012;No
94;1684;Mastercard;Debit;5,76188E+15;jun/22;312;YES;1;$9263;jan/06;2010;No
2723;1684;Mastercard;Debit;5,9035E+15;dez/24;779;YES;1;$16899;abr/14;2014;No
3278;1684;Visa;Credit;4,81469E+15;jan/22;424;YES;1;$5700;jun/04;2012;No
2140;1684;Mastercard;Debit (Prepaid);5,95508E+15;mai/21;513;YES;1;$46;mar/07;2012;No
1491;745;Mastercard;Credit;5,95395E+15;jan/24;474;YES;2;$11400;fev/20;2020;No
5646;1508;Mastercard;Debit (Prepaid);5,86886E+15;ago/22;245;YES;1;$95;nov/11;2011;No
1108;1508;Mastercard;Credit;5,41816E+15;jun/23;559;YES;2;$10700;fev/07;2015;No
3508;1508;Amex;Credit;3,77303E+14;fev/24;524;YES;1;$8700;jun/11;2011;No
3279;1508;Visa;Debit;4,60948E+15;jan/22;347;YES;2;$12150;jun/04;2008;No
3617;1158;Discover;Credit;6,6172E+15;mar/19;499;YES;1;$7800;jun/17;2017;No
1329;1158;Visa;Debit;4,8637E+15;out/13;748;NO;1;$13761;fev/13;2013;No
3946;1427;Visa;Debit;4,52598E+15;jun/20;662;YES;2;$45377;jul/10;2011;No
465;352;Mastercard;Debit;5,16814E+15;jan/20;454;YES;1;$18091;jan/20;2020;No
466;352;Mastercard;Debit;5,08115E+15;dez/22;211;YES;1;$14514;jan/20;2020;No
1492;1948;Mastercard;Credit;5,54006E+15;mar/22;749;YES;1;$15900;fev/20;2020;No
760;1948;Visa;Credit;4,08924E+15;dez/20;999;YES;1;$13000;jan/20;2020;No
761;1948;Visa;Debit;4,08444E+15;set/21;778;YES;2;$17905;jan/20;2020;No
5624;724;Visa;Credit;4,01526E+15;jul/22;244;YES;2;$7000;nov/10;2011;No
2656;724;Visa;Credit;4,9986E+15;jul/20;12;YES;3;$7100;abr/10;2010;No
2876;724;Mastercard;Debit;5,83236E+15;jun/24;245;YES;2;$16476;mai/05;2008;No
5868;724;Visa;Credit;4,98484E+15;out/09;257;NO;2;$7200;dez/06;2011;No
5996;543;Mastercard;Credit;5,9299E+15;out/17;671;YES;1;$11800;dez/10;2011;No
4320;543;Mastercard;Debit;5,28402E+15;dez/18;405;YES;2;$6832;ago/10;2015;No
4708;543;Mastercard;Debit;5,5349E+15;dez/23;387;YES;2;$6222;set/09;2009;No
2920;1559;Amex;Credit;3,69192E+14;mar/24;251;YES;1;$13300;mai/07;2015;No
5797;1559;Visa;Debit;4,86244E+15;ago/23;49;YES;2;$2942;dez/03;2014;No
3301;1559;Visa;Debit;4,71475E+15;dez/22;297;YES;2;$33539;jun/05;2018;No
1787;1199;Visa;Credit;4,49525E+15;abr/23;938;YES;2;$14000;fev/20;2020;No
762;1199;Visa;Debit;4,98236E+15;jun/24;388;YES;1;$20160;jan/20;2020;No
467;1745;Mastercard;Debit;5,50497E+15;mar/22;907;YES;1;$35466;jan/20;2020;No
1788;1745;Visa;Debit;4,42061E+15;fev/20;318;YES;2;$24677;fev/20;2020;No
1789;1745;Visa;Debit;4,86329E+15;fev/20;80;YES;1;$16520;fev/20;2020;No
5028;1950;Visa;Debit;4,15432E+15;abr/08;150;YES;2;$6708;out/05;2013;No
328;1950;Mastercard;Credit;5,96398E+15;out/22;871;YES;1;$1200;jan/14;2014;No
4374;1950;Visa;Debit;4,1558E+15;jun/22;512;YES;1;$10903;ago/11;2011;No
1312;1950;Mastercard;Debit;5,25804E+15;out/21;728;YES;1;$6710;fev/13;2013;No
5730;1950;Mastercard;Debit;5,93116E+15;mai/24;580;YES;2;$10841;nov/17;2017;No
763;1397;Visa;Debit (Prepaid);4,35677E+15;nov/24;204;YES;1;$40;jan/20;2020;No
2957;1397;Mastercard;Debit;5,72879E+15;mai/23;492;YES;2;$29340;mai/08;2010;No
3627;1397;Amex;Credit;3,3975E+14;jun/20;70;YES;2;$13600;jun/18;2018;No
3044;1397;Mastercard;Credit;5,7174E+15;set/22;862;YES;2;$7700;mai/10;2010;No
5401;873;Mastercard;Debit;5,25684E+15;nov/21;934;YES;1;$18803;nov/04;2008;No
3205;873;Mastercard;Debit;5,28911E+15;out/22;314;YES;2;$28405;jun/98;2008;No
1269;873;Mastercard;Debit;5,64954E+15;abr/11;892;YES;1;$15521;fev/11;2011;No
20;1728;Visa;Credit;4,66537E+15;jun/21;412;YES;1;$3800;jan/01;2003;No
3493;1728;Visa;Credit;4,20915E+15;out/22;498;YES;2;$10900;jun/10;2013;No
153;1728;Mastercard;Debit;5,0428E+15;mar/23;431;YES;2;$1930;jan/08;2015;No
4422;1728;Discover;Credit;6,20374E+15;mar/24;288;YES;2;$13900;ago/14;2014;No
223;299;Mastercard;Debit;5,54183E+15;mar/24;143;YES;1;$5575;jan/10;2010;No
2756;299;Amex;Credit;3,39124E+14;mai/23;369;NO;2;$8300;abr/16;2016;No
208;299;Visa;Debit;4,28287E+15;mai/20;127;YES;1;$13009;jan/09;2009;No
468;299;Mastercard;Debit;5,69229E+15;dez/24;696;YES;2;$12029;jan/20;2020;No
764;299;Visa;Credit;4,14912E+15;ago/22;294;YES;1;$6100;jan/20;2020;No
4414;1742;Visa;Debit;4,15543E+15;out/22;653;YES;1;$24123;ago/13;2013;No
1155;1742;Visa;Credit;4,76898E+15;mar/15;74;YES;1;$14700;fev/08;2010;No
5869;1742;Visa;Debit (Prepaid);4,79231E+15;fev/20;221;YES;2;$12;dez/06;2013;No
4559;1742;Visa;Debit;4,36537E+15;jul/20;290;YES;1;$11737;set/04;2009;No
2005;1004;Visa;Debit;4,47981E+15;jan/24;246;YES;1;$14366;mar/97;2008;No
345;1004;Mastercard;Debit;5,10975E+15;ago/15;246;YES;1;$17272;jan/15;2015;No
3672;1004;Mastercard;Debit;5,89829E+15;nov/23;372;YES;2;$13605;jul/02;2009;No
3742;301;Visa;Credit;4,18097E+15;mai/23;975;YES;1;$21000;jul/05;2009;No
1493;1011;Mastercard;Debit;5,25674E+15;mai/24;930;YES;2;$21470;fev/20;2020;No
4915;906;Visa;Debit;4,30109E+15;dez/17;718;YES;1;$26850;set/17;2017;No
1190;906;Visa;Credit;4,17309E+15;set/24;817;YES;2;$10400;fev/09;2010;No
5095;906;Visa;Credit;4,91765E+15;jul/08;328;YES;2;$8000;out/07;2011;No
2409;906;Visa;Credit;4,45756E+15;jan/20;701;YES;2;$13000;abr/00;2010;No
3760;906;Mastercard;Debit;5,56107E+15;mar/20;147;YES;1;$5840;jul/06;2009;No
2174;906;Mastercard;Debit (Prepaid);5,45978E+15;fev/12;293;YES;2;$68;mar/08;2012;No
4756;110;Amex;Credit;3,32229E+14;out/22;702;YES;1;$16000;set/10;2016;No
3240;110;Visa;Debit;4,35951E+15;mar/08;274;NO;1;$32223;jun/02;2005;No
5189;110;Mastercard;Debit;5,38634E+15;jan/22;713;YES;2;$13323;out/10;2010;No
4103;110;Visa;Debit;4,15735E+15;jul/21;945;YES;2;$576;ago/01;2011;No
2547;1073;Visa;Debit;4,61442E+15;set/24;808;YES;1;$25977;abr/07;2009;No
4436;1073;Visa;Debit (Prepaid);4,79125E+15;mar/16;126;YES;1;$84;ago/14;2014;No
4597;705;Mastercard;Debit (Prepaid);5,61992E+15;out/21;786;YES;2;$23;set/06;2010;No
5359;705;Visa;Credit;4,56002E+15;set/23;454;NO;2;$5200;nov/99;2009;No
3311;820;Mastercard;Debit (Prepaid);5,41681E+15;ago/13;557;YES;2;$66;jun/06;2010;No
5040;820;Amex;Credit;3,04316E+14;jun/24;649;YES;1;$1200;out/06;2009;No
127;820;Mastercard;Debit;5,73896E+15;nov/20;730;YES;1;$20759;jan/07;2009;No
